"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"DCA05MA070","ACC","61637","2005-06-07T06:41:00Z","Washington","District of Columbia","United States",,"N803MD",,"false","Aviation","DirectorBrief","2006-05-30T04:00:00Z",,"Fatal","1","0","0","The inexperience of the driver (fleet service agent) in the operation of a belt loader, which resulted in the belt loader being driven under, and colliding with, the airplane.",,,"38.909545000000001","-77.019560999999996","Embraer","170","AIR","DCA","Washington Reagan National","false","2","TP","SCHD",,"121","Minor","VMC",,,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61637/pdf"
"CHI05LA135","ACC","61726","2005-06-05T13:00:00Z","New Chicago","Indiana","United States",,"N602AN","27053","false","Aviation","DirectorBrief","2006-03-28T05:00:00Z",,"Serious","0","1","1","The inadvertent encounter with convectively induced turbulence (CIT) while the aircraft was descending into the terminal area.",,,"41.560001","-87.274444000000003","Boeing","757-223","AIR",,,"false","2","TF","SCHD",,"121","None","VMC",,,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61726/pdf"
"SEA05IA115","INC","61685","2005-06-02T06:00:00Z","Tacoma","Washington","United States",,"N27PG","4622104","false","Aviation","DirectorBrief","2006-10-03T04:00:00Z",,"None","0","0","0","The initiation and propagation of a fatigue crack, over 5,273 hours of cyclic in-flight usage, through approximately 80 percent of the aircraft's right wing spar lower cap.",,,"47.268053999999999","-122.578056","Piper","PA-46-350P","AIR",,,"false","1","REC","NSCH",,"UNK","Minor",,,,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61685/pdf"
"MIA05WA117","ACC","61626","2005-06-01T17:00:00Z","Neiva",,"Colombia",,"HK-3014",,"false","Aviation","",,,"Fatal","2","6","0",,,,"2.930555","-75.330275999999998","Cessna","185","AIR",,,"false",,,"NSCH",,"NUSC","Destroyed","VMC","SAER",,"N/A",,"Prelim","","None"
"DCA05MA071","ACC","61651","2005-05-31T19:38:00Z","Chicago O'Hare","Illinois","United States",,"N417AW","7610","true","Aviation","DirectorBrief","2007-04-25T04:00:00Z",,"Serious","0","1","0","The opening of the service door when the airplane was pressurized.    Contributing to the accident was the captain's failure to ensure that one of the airplane doors was open while a ground-cooling cart was connected, which resulted in pressurizing the airplane on the ground.",,,,,"Bombardier, Inc.","CL-600-2B19","AIR","ORD","Chicago O'Hare International","false","2","TF","SCHD",,"121","Minor","VMC","Air Wisconsin Airlines Corporation",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61651/pdf"
"IAD05WA097","ACC","62249","2005-05-31T04:00:00Z","Jakarta",,"Indonesia",,"PK-KKG",,"false","Aviation","",,,"None","0","0","0",,,,"-6.1266660000000002","106.65499800000001","Boeing","737-400","AIR",,,"false",,,"SCHD",,"NUSC","Substantial",,"Adam Air",,"N/A",,"Prelim","","None"
"DEN05IA084","INC","61666","2005-05-30T08:47:00Z","Denver","Colorado","United States",,"N454YV","454","false","Aviation","DirectorBrief","2005-10-27T04:00:00Z",,"None","0","0","0","The improper procedures conducted by the ground personnel and the flight crew's failure to coordinate procedures with the ground personnel during push back operation which resulted in the collision between the ground support vehicle and the airplane.  A contributing factor was the inadequate communication between the flight crew and ground crew during the push back operation.",,,"39.861389000000003","-104.673057","de Havilland","DHC-8-202","AIR","DEN","DENVER INTL","false","2","TP","SCHD",,"121","None","VMC",,,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61666/pdf"
"DEN05IA083","INC","61597","2005-05-28T16:20:00Z","Denver","Colorado","United States",,"N911TW","49182","false","Aviation","DirectorBrief","2006-03-28T05:00:00Z",,"None","0","0","0","the reason for the occurrence was not determined.",,,"39.861389000000003","-104.673057","McDonnell Douglas","DC-9-82","AIR","DEN","DENVER INTL","false","2","TF","SCHD",,"121","Minor","VMC","American Airlines, Inc.",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61597/pdf"
"DCA05WA067","ACC","61629","2005-05-20T06:35:00Z","London",,"United Kingdom",,"N864DA",,"false","Aviation","",,,"None","0","0","0",,,,,,"BOEING","B-777-232","AIR",,,"false",,,"SCHD",,"121","Substantial",,"DELTA AIRLINES INC",,"N/A",,"Prelim","","None"
"CHI05IA116","INC","61520","2005-05-19T09:25:00Z","Kansas City","Missouri","United States",,"N814HK","145046","false","Aviation","DirectorBrief","2007-07-25T04:00:00Z",,"None","0","0","0","The fatigue failure during cruise flight of the fan spinner and forward fan retaining ring due to an interference between the mating parts resulting from the inadequate design by the manufacturer.",,,"39.269004000000002","-94.730627999999996","Embraer","EMB-145LR","AIR",,,"false","2","TF","SCHD",,"121","Minor","VMC","TRANS STATES AIRLINES INC",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61520/pdf"
"DEN05IA076","INC","61512","2005-05-17T08:56:00Z","Denver","Colorado","United States",,"N305UA, N373UA","23666, 24638","false","Aviation","DirectorBrief","2005-10-27T04:00:00Z",,"None","0","0","0","the pilot's failure to maintain clearance resulting in the left wing of the aircraft striking the right wing of an adjacent aircraft.   A factor in this incident was the improper procedure performed by the ground crew (of the second aircraft involved).",,,"39.861666999999997","-104.673057","Boeing, Boeing","737-322, 737-322","AIR, AIR","DEN","Denver International Airport","false, false","2, 2","TF, TF","SCHD, SCHD",,"121, 121","Minor, Minor","VMC","On File",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61512/pdf"
"ENG05WA013","INC","61563","2005-05-16T20:10:00Z","Hobart Tasmania",,"Australia",,"VH-VQI",,"false","Aviation","",,,"None","0","0","0",,,,,,"Boeing","717-200","AIR",,,"false",,,"SCHD",,"NUSC","None",,"Jetstar Airways",,"N/A",,"Prelim","","None"
"DEN05LA077","ACC","61513","2005-05-13T18:20:00Z","Denver","Colorado","United States",,"N949DL","49880","false","Aviation","DirectorBrief","2005-10-27T04:00:00Z",,"None","0","0","0","the failure of the nose gear actuator resulted in penetration of the forward pressure bulkhead and a loss of pressurization.",,,"39.790968999999997","-104.70077499999999","McDonnell Douglas","MD-88","AIR","DEN","Denver International","false","2","TF","SCHD",,"121","Substantial","VMC",,,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61513/pdf"
"NYC05MA083","INC","61471","2005-05-12T23:16:00Z","Union Star","Missouri","United States",,"N910ME","55174","true","Aviation","DirectorBrief","2009-01-14T05:00:00Z","2007-10-30T18:01:00Z","None","0","0","0","A loss of reliable airspeed indication due to an accumulation of ice on the air data/pitot sensors. Contributing to the incident was the flight crew's improper response to the erroneous airspeed indications, their lack of coordination during the initial recovery of the airplane to controlled flight, and icing conditions.",,,"39.966667000000001","-94.583335000000005","BOEING","717-200","AIR",,,"false","2","TF","SCHD",,"121","None","IMC","Midwest Airlines",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=61471","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61471/pdf"
"ENG05RA020","INC","61973","2005-05-12T07:21:00Z","Rome",,"Italy",,,,"false","Aviation","",,,"None","0","0","0",,,,,,"McDonnell Douglas","MD-82","AIR",,,"false",,,"SCHD",,"NUSC","None",,"Alitalia",,"N/A",,,"","None"
"DCA05WA078","INC","61849","2005-05-12T04:00:00Z","Manchester",,"United Kingdom",,"G-BYAO",,"false","Aviation","",,,"None","0","0","0",,,,,,"Boeing","757","AIR",,,"false",,,"SCHD",,"NUSC","Minor",,"BRITANNIA AIRWAYS LTD",,"N/A",,"Prelim","","None"
"CHI05MA111","ACC","61455","2005-05-10T19:36:00Z","Minneapolis","Minnesota","United States",,"N763NC, N368NB","47716","false","Aviation","DirectorBrief","2007-04-25T04:00:00Z",,"Serious","0","1","7","the Captain's decision to shutdown the left engine during taxi with no hydraulic pressure on the right side hydraulic system to effectively operate the brakes, steering, or thrust reversers.  A factor was the fatigue fracture of the rudder shutoff valve which resulted in the loss of right side hydraulic pressure.",,,"44.880553999999997","-93.216941000000006","McDonnell Douglas, Airbus Industrie","DC-9-51, A-319-114","AIR, AIR","MSP","MINNEAPOLIS-ST PAUL INTL/WOLD-","false, false","2, 2","TF, TF","SCHD, SCHD",,"121, 121","Substantial, Substantial","VMC","Northwest Airlines Inc.",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61455/pdf"
"ANC05LA075","ACC","61462","2005-05-09T16:45:00Z","Elim","Alaska","United States",,"N3535F","31-7952200","false","Aviation","DirectorBrief","2005-12-20T05:00:00Z",,"None","0","0","0","An improper installation of a fuel line fitting by company maintenance personnel, which resulted in a fuel leak and subsequent in-flight engine compartment fire during cruise flight that was discovered during the landing roll.",,,"64.614722999999998","-162.27166700000001","Piper","PA-31-350","AIR","ELI","Elim","false","2","REC","SCHD",,"135","Substantial","VMC",,,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61462/pdf"
"ENG05RA011","INC","61500","2005-05-01T04:00:00Z","Verona",,"Italy",,,,"false","Aviation","",,,"None","0","0","0",,,,,,"British Aerospace","BAE-146-200","AIR",,,"false",,,"SCHD",,"NUSC","Minor",,"Club Air",,"N/A",,,"","None"
"IAD05WA149","ACC","64771","2005-04-30T04:00:00Z","Klagenfurt",,"Austria",,"D-EKFV",,"false","Aviation","",,,"None","0","0","0",,,,"46.650001000000003","14.333333","Cessna","206","AIR","LOWK","Dummy","false",,,"NSCH",,"129","Substantial","VMC","Kärntner Fallschirmspringer Club",,"N/A",,"Prelim","","None"
"DFW05LA112","ACC","61386","2005-04-29T07:31:00Z","Little Rock","Arkansas","United States",,"N727SW","27859","false","Aviation","DirectorBrief","2005-09-13T04:00:00Z",,"Serious","0","1","0","An encounter with moderate turbulence during cruise flight.",,,"35.367221000000001","-91.202224000000001","Boeing","737-700","AIR",,,"false","2","TF","SCHD",,"121","None","VMC","Southwest Airlines Company",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61386/pdf"
"ANC05IA064","INC","61394","2005-04-28T05:30:00Z","Anchorage","Alaska","United States",,"N277WA","48743","false","Aviation","DirectorBrief","2006-06-28T04:00:00Z",,"None","0","0","0","The inadequate installation of the cockpit security door locking device, which resulted in smoke in the cockpit during normal cruise, and a precautionary landing.  A factor associated with the incident was the manufacturer's insufficiently defined installation instructions.",,,"61.174446000000003","-149.99638300000001","McDonnell Douglas","MD-11","AIR",,,"false","3","TF","NSCH",,"121","Minor","VMC","WORLD AIRWAYS INC",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61394/pdf"
"ENG05WA009","INC","61531","2005-04-26T20:42:00Z","Buenos Aires",,"Argentina",,"PP-VQG",,"false","Aviation","",,,"None","0","0","0",,,,,,"McDonnell Douglas","MD-11","AIR",,,"false",,,"SCHD",,"NUSC","None",,"Varig Lineas Aereas",,"N/A",,"Prelim","","None"
"DEN05IA071","INC","61389","2005-04-25T11:05:00Z","Denver","Colorado","United States",,"N789TM","23046","false","Aviation","DirectorBrief","2005-12-20T05:00:00Z",,"None","0","0","0","the improper operation of the loading bridge which resulted in the loading bridge impacting the airplane. Contributing factors were the failure of the ground personnel to marshal the airplane on the assigned aircraft stop line, lack of supervision and communications during the marshal operations, the lack of qualified personnel conducting the marshal operations, and the inadequate training of ground personnel.",,,"39.861389000000003","-104.673057","Boeing","737-282","AIR","DEN","DENVER INTL","false","2","TJ","SCHD",,"121","Minor","VMC",,,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61389/pdf"
"SEA05LA084","ACC","61346","2005-04-20T15:17:00Z","Kalispell","Montana","United States",,"N2AK","21064861","false","Aviation","DirectorBrief","2006-02-28T05:00:00Z",,"Minor","0","0","2","An airborne fire which was fueled by leaking hydraulic fluid (the ignition source for the fire was undetermined) from the landing gear hydraulic system located under the cockpit instrument panel due to inadequate maintenance from other maintenance personnel.  Contributing factors were the hydraulic fluid and the pilot's hard landing due the airplane's control not being possible subsequent to the loss of external visibility caused by smoke in the cockpit.",,,"48.311388999999998","-114.254997","Cessna","T210N","AIR","FCA","Glacier Park International Arp","false","1","REC","NSCH",,"135","Destroyed","VMC",,,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61346/pdf"
"SEA05FA074","INC","61307","2005-04-12T10:50:00Z","Roosevelt Roads","Puerto Rico","United States",,"N1241X","208B-657","false","Aviation","DirectorBrief","2006-05-30T04:00:00Z",,"None","0","0","0","The fracture of multiple compressor turbine blades while the airplane was in a cruise flight configuration resulting in a loss of engine power.  Sulphidation type corrosion was a factor in failure of the blades.",,,"18.245000000000001","-65.643332999999998","Cessna","208B","AIR","TJNR","Roosevelt Roads Airport","false","1","TP","NSCH",,"135","None","VMC","MN Aviation",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61307/pdf"
"ANC05LA055","ACC","61279","2005-04-06T14:35:00Z","Klawock","Alaska","United States",,"N29884","847","false","Aviation","DirectorBrief","2006-01-31T05:00:00Z",,"None","0","0","0","The fracture of the aluminum alloy landing gear bracket assembly, which resulted in a loss of control during the landing roll.",,,"55.566665","-133.066665","Britten-Norman","BN-2A Islander","AIR","AKW","Klawock","false","2","REC","SCHD",,"135","Substantial","VMC","L A B FLYING SERVICE INC",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61279/pdf"
"WAS05WA009","INC","61434","2005-03-29T15:01:00Z","Milan",,"Italy",,"CS-DNL",,"false","Aviation","",,,"None","0","0","0",,,,,,"Raytheon Corporate Jets","HS 800XP","AIR",,,"false",,,"NSCH",,"UNK","Minor","VMC","NetJets, Inc. (as program manager)",,"N/A",,"Prelim","","None"
"ATL05LA065","ACC","61171","2005-03-20T12:48:00Z","Raleigh","North Carolina","United States",,"N733KR","145-368","false","Aviation","DirectorBrief","2006-05-30T04:00:00Z",,"Serious","0","1","0","An oily smell in the airplane shortly after takeoff for undetermined reasons that resulted in a return to the airport and a passenger  injury during the emergency evacuation.",,,"35.866664","-78.790274999999994","Embraer","EMB-135LR","AIR","RDU","Raleigh-Durham Int'l Airport","false","2","TF","SCHD",,"121","None","VMC",,,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61171/pdf"
"DCA05WA046","INC","61201","2005-03-18T05:00:00Z","Launceston",,"Australia",,"VH-VQB",,"false","Aviation","",,,"None","0","0","0",,,,,,"Boeing","717-200","AIR",,,"false",,,"SCHD",,"NUSC","None",,,,"N/A",,"Prelim","","None"
"NYC05LA061","ACC","61196","2005-03-16T13:58:00Z","Newark","New Jersey","United States",,"N50TC, N874C","29024, 1219","false","Aviation","DirectorBrief","2005-12-20T05:00:00Z",,"None","0","0","0","The Boeing flightcrew's misjudged clearance of the parked Gulfstream during taxi, which resulted in a ground collision.",,,"40.692501","-74.168609000000004","Boeing, Gulfstream Aerospace","737-72T, G-IV","AIR, AIR","EWR","Newark Liberty International","false, false","2, 2","TF, TF","NSCH","BUS","125, 091","Minor, Substantial","VMC",,,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61196/pdf"
"DCA05WA043","INC","61159","2005-03-14T01:00:00Z","Buenos Aires",,"Argentina",,"N656UA",,"false","Aviation","",,,"Minor","0","0","5",,,,,,"Boeing","B767","AIR",,,"false",,,"SCHD",,"121","None",,"UNITED AIRLINES INC",,"N/A",,"Prelim","","None"
"CHI05FA077","ACC","61142","2005-03-12T00:02:00Z","Milwaukee","Wisconsin","United States",,"N8932C","7932","false","Aviation","DirectorBrief","2007-01-31T05:00:00Z",,"None","0","0","0","the captain's failure to adequately compensate for the crosswind conditions, and his failure to maintain directional control during landing.  Contributing factors include the captain's failure to land at the nearest suitable airport after an in-flight mechanical problem, the airport operation's failure to conduct runway friction tests and to issue NOTAMS in accordance with existing regulations, the crosswind, the snow-covered runway, the runway sign, and night conditions.",,,"42.931666999999997","-87.898055999999997","Bombardier","CL-600-2B19","AIR","MKE","Milwukee/General Mitchell","false","2","TF","SCHD",,"121","Substantial","IMC","Pinnacle Airlines",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61142/pdf"
"LAX05LA178","ACC","61552","2005-03-11T18:20:00Z","Blythe","California","United States",,"N333WF","387SA","false","Aviation","DirectorBrief","2006-02-28T05:00:00Z",,"None","0","0","0","the pilot's failure to lower the landing gear prior to landing.  A factor to the accident was the pilot's diverted attention due to the flap system anomaly.",,,"33.618887999999998","-114.71694100000001","Mitsubishi","MU-2B-26A","AIR","BLH","Blythe","false","2","TP","NSCH",,"135","Substantial","VMC","Jaax Flying Service, Inc.",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61552/pdf"
"DCA05WA042","ACC","61158","2005-03-11T01:00:00Z","Buenos Aires",,"Argentina",,"N790AN",,"false","Aviation","",,,"Minor","0","0","8",,,,,,"Boeing","B777","AIR",,,"false",,,"SCHD",,"121","Substantial",,"AMERICAN AIRLINES INC",,"N/A",,"Prelim","","None"
"DFW05WA089","ACC","61143","2005-03-09T18:20:00Z","Belize City",,"Belize",,"V3-HFW",,"false","Aviation","",,,"Serious","0","1","7",,,,,,"Cessna","208B","AIR",,,"false",,,"SCHD",,"NUSC","Substantial","VMC","Tropic Air Airlines",,"N/A",,"Prelim","","None"
"ANC05LA046","ACC","61113","2005-03-07T12:00:00Z","Talkeetna","Alaska","United States",,"N3307S","1092","false","Aviation","DirectorBrief","2006-06-28T04:00:00Z","2006-03-26T19:28:00Z","None","0","0","0","Aerodynamic flutter of the ailerons during normal cruise flight due to their improper maintenance/balancing, which resulted in structural damage to the airplane's wings.",,,"63.291666999999997","-150.09165899999999","de Havilland","DHC-2","AIR",,,"false","1","REC","NSCH",,"135","Substantial","VMC","Fly Denali, Inc.",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=61113","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61113/pdf"
"IAD05LA044","ACC","61156","2005-03-06T19:30:00Z","Boston","Massachusetts","United States",,"N6710E","30482","false","Aviation","DirectorBrief","2006-05-30T04:00:00Z",,"Serious","0","1","3","The first officer's misjudgment of a perceived threat, which resulted in the captain's excessive braking and subsequent injury to a flight attendant.  A factor was the night lighting conditions.",,,"42.364443999999999","-71.005279000000002","Boeing","757-232","AIR","BOS","General Edward Logan","false","2","TF","SCHD",,"121","None","VMC",,,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61156/pdf"
"SEA05WA053","ACC","61098","2005-03-03T15:30:00Z","Bologna",,"Italy",,"D-IMMA",,"false","Aviation","",,,"Fatal","6","0","0",,,,,,"Cessna","340A","AIR",,,"false",,,"NSCH",,"NUSC","Destroyed","IMC",,,"N/A",,"Prelim","","None"
"NYC05FA054","ACC","61107","2005-03-02T16:50:00Z","Newark","New Jersey","United States",,"N78008","29478","false","Aviation","DirectorBrief","2008-02-28T05:00:00Z",,"None","0","0","0","The captain's failure to follow company procedures, which resulted in a tail strike. Contributing were the gusty crosswind and tailwind conditions, and the manufacturer's failure to provide adequate performance planning data to account for gusty crosswinds during takeoff.",,,"40.698611999999997","-74.169998000000007","Boeing","777-200","AIR","EWR","Newark International Airport","false","2","TF","SCHD",,"121","Substantial","VMC","CONTINENTAL AIRLINES INC",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61107/pdf"
"ANC05FA038","ACC","61071","2005-02-28T12:20:00Z","San Juan","Puerto Rico","United States",,"N97VB","3233","false","Aviation","DirectorBrief","2006-02-28T05:00:00Z",,"Serious","0","3","4","The fuel truck operator's improper refueling of a gasoline engine powered airplane with jet (turbine) fuel, and the pilot's inadequate preflight, which resulted in a loss of power in both engines and subsequent collision with trees.  Factors associated with the accident were the unclear communications between the Spanish-speaking fuel truck operator and the English-speaking pilot, and the fuel truck operator's lack of familiarity with the accident airplane's fueling requirements.  An additional factor was the absence of the required placards adjacent to the fuel filler caps indicating that only gasoline (av-gas) should be used.",,,"18.439167000000001","-66.101669000000001","Aero Commander","500-S","AIR","TJSJ","Luis Munoz Marin I'ntl Airport","false","2","REC","NSCH",,"135","Destroyed","VMC",,,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61071/pdf"
"DCA05WA039","ACC","61072","2005-02-22T02:30:00Z","Sarmi, Papua",,"Indonesia",,"P-2032",,"false","Aviation","",,,"Fatal","15","3","0",,,,,,"CASA","212","AIR",,,"false",,,"SCHD",,"UNK","Destroyed",,,,"N/A",,"Prelim","","None"
"DCA05WA040","INC","61074","2005-02-20T17:04:00Z","Manchester",,"United Kingdom",,"G-BNLG",,"false","Aviation","",,,"None","0","0","0",,,,,,"Boeing","747-400","AIR",,,"false",,,"SCHD",,"129","None",,"BRITISH AIRWAYS",,"N/A",,"Prelim","","None"
"LAX05LA105","ACC","61077","2005-02-11T17:45:00Z","Los Angeles","California","United States",,"N394AE","340B-394","false","Aviation","DirectorBrief","2006-07-31T04:00:00Z",,"Serious","0","1","0","the in-flight encounter with turbulence.",,,"33.942501","-118.408058","SAAB-SCANIA","SAAB 340B","AIR",,,"false","2","TP","SCHD",,"121","None","VMC",,,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/61077/pdf"
"DCA05WA061","ACC","61464","2005-02-11T05:00:00Z","Achmad Yani",,"Indonesia",,"PK-RIJ",,"false","Aviation","",,,"None","0","0","0",,,,,,"Boeing","737-200","AIR",,,"false",,,"SCHD",,"NUSC","Minor",,"Mandala Airlines",,"N/A",,"Prelim","","None"
"LAX05FA092","ACC","60997","2005-02-10T21:30:00Z","Lebec","California","United States",,"N432AR","P21000098","false","Aviation","DirectorBrief","2006-05-30T04:00:00Z",,"Fatal","2","0","0","the pilot's in-flight loss of control due to the flight's encounter with unforecasted localized mountain wave activity with severe to potentially extreme turbulence, downdrafts, and rotors.",,,"35.079906000000001","-118.790626","Cessna","P210N","AIR",,,"false","1","REC","NSCH",,"135","Destroyed","VMC",,,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/60997/pdf"
"DCA05MA031","ACC","60939","2005-02-02T08:18:00Z","Teterboro","New Jersey","United States","AAR0604","N370V",,"true","Aviation","Report","2007-02-01T05:00:00Z","2005-10-31T16:00:00Z","Serious","0","4","9","the pilots' failure to ensure the airplane was loaded within weight and balance limits and their attempt to takeoff with the center of gravity well forward of the forward takeoff limit, which prevented the airplane from rotating at the intended rotation speed.   

Contributing to the accident were: 1) PJM's conduct of charter flights (using PJM pilots and airplanes) without proper Federal Aviation Administration (FAA) certification and its failure to ensure that all for-hire flights were conducted in accordance with 14 CFR Part 135 requirements; 2) Darby Aviation's failure to maintain operational control over 14 CFR Part 135 flights being conducted under its certificate by PJM, which resulted in an environment conducive to the development of systemic patterns of flight crew performance deficiencies like those observed in this accident; 3) the failure of the Birmingham, Alabama, FAA Flight Standards District Office to provide adequate surveillance and oversight of operations conducted under Darby's Part 135 certificate; and 4) the FAA's tacit approval of arrangements such as that between Darby and PJM.",,,"40.849716000000001","-74.060576999999995","Bombardier","CL-600-1A11","AIR","KTEB","Teterboro NJ","false","2","TF","NSCH",,"135","Substantial","VMC","Platinum Jet Managment",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=60939","https://www.ntsb.gov/investigations/Pages/DCA05MA031.aspx"
"IAD05WA036","INC","60966","2005-02-02T05:00:00Z","Makassar",,"Indonesia",,"PK-LMJ",,"false","Aviation","",,,"None","0","0","0",,,,"-5.0666659999999997","119.216667","McDonnell Douglas","MD-82","AIR",,,"false",,,"SCHD",,"NUSC","Minor","IMC","Lion Air",,"N/A",,"Prelim","","None"
"SEA05WA046","ACC","60972","2005-02-02T05:00:00Z","Taupo",,"New Zealand",,"ZK-FMW",,"false","Aviation","",,,"Fatal","3","0","0",,,,,,"Piper","PA-34-200T","AIR",,,"false",,,"NSCH",,"NUSC","Substantial","IMC","Christian Aviation Ltd.",,"N/A",,"Prelim","","None"
"SEA05IA040","INC","60975","2005-01-30T12:35:00Z","Seattle","Washington","United States",,"N350SW","24409","false","Aviation","DirectorBrief","2005-07-07T04:00:00Z",,"None","0","0","0","The flight crew's failure to maintain an adequate visual lookout while on final for a visual approach. Factors include the failure of  both airport operations personnel and the local FAA Airports Inspector to insure that some form of identification marking was placed directly on the taxiway surface after the first seven misalignment events.",,,"47.448889999999999","-122.309448","Boeing","737-3H4","AIR","KSEA","Seattle-Tacoma Int.","false","2","TF","SCHD",,"121","None","VMC",,,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/60975/pdf"
"ANC05LA025","ACC","60941","2005-01-27T11:15:00Z","Toksook Bay","Alaska","United States",,"N201EH","217","false","Aviation","DirectorBrief","2005-12-20T05:00:00Z",,"None","0","0","0","The pilot's inadequate compensation for the gusty crosswind wind condition, which resulted in a loss of control during the landing roll, and the collapse of the nose landing gear.  Factors associated with the accident were the crosswind and wind gusts.",,,"60.541389000000002","-165.087219","de Havilland","DHC-6-200","AIR","OOK","Toksook Bay","false","2","TP","SCHD",,"121","Substantial","VMC",,,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/60941/pdf"
"DCA05WA027","ACC","60912","2005-01-21T15:00:00Z","Colquiri",,"Bolivia",,"CP2412",,"false","Aviation","",,,"Minor","0","0","12",,,,,,"Cessna","208B","AIR",,,"false",,,"SCHD",,"NUSC","Destroyed",,"Amaszonas Airline",,"N/A",,"Prelim","","None"
"DCA05WA032","INC","60944","2005-01-19T11:25:00Z","Nice",,"France",,"N174DN","24802","false","Aviation","",,,"None","0","0","0",,,,,,"Boeing","B-767-332","AIR",,,"false",,,"SCHD",,"121","Minor",,"DELTA AIR LINES INC",,"N/A",,"Prelim","","None"
"NYC05LA043","ACC","60868","2005-01-17T13:40:00Z","Covington","Kentucky","United States",,"N373DL","23520","false","Aviation","DirectorBrief","2005-09-13T04:00:00Z",,"None","0","0","0","The catering truck driver's failure to maintain clearance of the parked airplane by his inadvertent depressing the accelerator.  A factor in this accident was the catering truck driver's diverted attention.",,,"39.046112000000001","-84.661940999999999","Boeing","737-247","AIR","CVG","Cincinnatti/Northern Kentucky","false","2","TF","SCHD",,"121","Substantial","VMC",,,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/60868/pdf"
