NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,Findings,EventID,Latitude,"Longitude ",Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl
ERA09WA166,ACC,73355,2009-02-07T20:10:00Z,Coari,,Brazil,,PR-SAE,110352,false,Aviation,,2020-11-03T05:00:00Z,,Fatal,24,0,4,,Not determined - Not determined - (general) - (general) - Other authority investigated,,-3.2555550000000002,-60.669722999999998,EMBRAER,EMB110,AIR,SWKO,"Coari, Amazonas",false,2,TP,NSCH,,NUSC,Destroyed,,Manaus Aerotaxi,Uncontrolled Descent,N/A,,Final,,None
DCA09MA026,ACC,73240,2009-01-15T17:30:00Z,Weehawken,New Jersey,United States,AAR1003,N106US,1044,true,Aviation,Report,2010-05-28T04:00:00Z,2009-06-09T13:00:00Z,Serious,0,5,0,"The ingestion of large birds into each engine, which resulted in an almost total loss of thrust in both engines and the subsequent ditching on the Hudson River. Contributing to the fuselage damage and resulting unavailability of the aft slide/rafts were (1) the Federal Aviation Administration’s approval of ditching certification without determining whether pilots could attain the ditching parameters without engine thrust, (2) the lack of industry flight crew training and guidance on ditching techniques, and (3) the captain’s resulting difficulty maintaining his intended airspeed on final approach due to the task saturation resulting from the emergency situation.

Contributing to the survivability of the accident was (1) the decision-making of the flight crewmembers and their crew resource management during the accident sequence; (2) the fortuitous use of an airplane that was equipped for an extended overwater flight, including the availability of the forward slide/rafts, even though it was not required to be so equipped; (3) the performance of the cabin crewmembers while expediting the evacuation of the airplane; and (4) the proximity of the emergency responders to the accident site and their immediate and appropriate response to the accident.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment, Organizational issues - Development - Selection/certification/testing - Equip certification/testing - FAA/Regulator, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Related operating info, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Environmental issues - Task environment - Pressures/demands - Other pressure/demand - Effect on personnel, Aircraft - Aircraft systems - Indicating/recording systems - (general) - Not specified, Organizational issues - Management - Policy/procedure - (general) - Airport, Aircraft - Aircraft systems - Equipment/furnishings - Passenger compartment equip - Related operating info, Environmental issues - Operating environment - Air traffic/operating proc - (general) - Not specified, Aircraft - Aircraft structures - Fuselage - (general) - Design, Personnel issues - Task performance - Communication (personnel) - Following instructions - Passenger",,40.769500000000001,-74.004599999999996,AIRBUS,A320,AIR,LGA,New York La Guardia,false,2,TF,SCHD,,121,Substantial,,US AIRWAYS INC,Initial Climb,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=73240,https://www.ntsb.gov/investigations/Pages/DCA09MA026.aspx
ENG09IA002,INC,73185,2009-01-02T12:28:00Z,Atlanta,Georgia,United States,,N864DA,,false,Aviation,DirectorBrief,2012-10-09T04:00:00Z,,None,0,0,0,The fan blade fractured due to a fatigue crack that was the result of the combination of the breakdown of the fan blade lubrication system and residual fatigue life usage following the last overhaul of the fan blade.  Contributing to the fracture was the inadequate lubrication schedule established by the engine manufacturer that was not reflective of the operator’s use of the engine.,"Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Compressor section - Fatigue/wear/corrosion, Organizational issues - Development - Design - Task design - Manufacturer, Organizational issues - Support/oversight/monitoring - Oversight - Oversight of maintenance - Manufacturer",,33.750166999999998,-84.390640000000005,BOEING,777,AIR,KATL,Atlanta International Airport,false,2,TF,SCHD,,121,Minor,,Delta Air Lines,Takeoff,Completed,,Final,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73185/pdf
DCA09FA025,ACC,73231,2008-12-31T14:59:00Z,New York,New York,United States,,N844MJ,145481,false,Aviation,DirectorBrief,2011-12-27T05:00:00Z,,None,0,0,0,The tug driver's failure to comply with ramp safety procedures.,Aircraft - Aircraft handling/service - Towing and taxiing - Taxiing - Not specified,,40.639719999999997,-73.770278000000005,EMBRAER,EMB145,AIR,JFK,John F. Kennedy International,false,2,TF,SCHD,,121,Substantial,IMC,"Freedom Airlines Inc.,",Pushback/Tow,Completed,,Final,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73231/pdf
CEN09LA106,ACC,73148,2008-12-27T01:40:00Z,Kansas City,Missouri,United States,,N871RW,17000140,false,Aviation,DirectorBrief,2009-02-25T05:00:00Z,,Serious,0,1,0,"An in-flight encounter with turbulence, which resulted in a serious injury to a flight attendant.",Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel,,39.270805000000003,-94.729667000000006,EMBRAER,ERJ 170-10,AIR,KMCI,Kansas City International,false,2,TF,SCHD,,121,None,VMC,REPUBLIC AIRLINE INC,Enroute,Completed,,Final,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73148/pdf
WPR09IA065,INC,73133,2008-12-24T09:00:00Z,Seattle,Washington,United States,,N516AS,39044,false,Aviation,DirectorBrief,2009-12-15T05:00:00Z,2009-09-25T21:55:00Z,None,0,0,0,The failure of the deicing crew to follow company procedures by not receiving confirmation from the flight crew before beginning to deice the airplane.,"Personnel issues - Task performance - Communication (personnel) - Lack of communication - Ground crew, Organizational issues - Management - Policy/procedure - (general) - Operator, Aircraft - Aircraft handling/service - (general) - (general) - Incorrect use/operation",,47.449722000000001,-122.311668,BOEING,737-890,AIR,SEA,Seattle-Tacoma International,false,2,TJ,SCHD,,121,None,IMC,Alaska Airlines,Pushback/Tow,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=73133,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73133/pdf
DCA09MA021,ACC,69602,2008-12-20T20:18:00Z,Denver,Colorado,United States,AAR1004,N18611,27324,true,Aviation,Report,2010-08-17T04:00:00Z,2009-07-17T13:00:00Z,Serious,0,6,41,"The captain’s cessation of right rudder input, which was needed to maintain directional control of the airplane, about 4 seconds before the excursion, when the airplane encountered a strong and gusty crosswind that exceeded the captain’s training and experience. Contributing to the accident were the following factors: 1) an air traffic control system that did not require or facilitate the dissemination of key, available wind information to the air traffic controllers and pilots; and 2) inadequate crosswind training in the airline industry due to deficient simulator wind gust modeling.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Crosswind correction - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation, Personnel issues - Action/decision - Action - Incomplete action - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Availability of related info, Organizational issues - Management - Communication (organizational) - Between groups/organizations - ATC, Organizational issues - Support/oversight/monitoring - Training - (general) - Not specified, Aircraft - Aircraft systems - Equipment/furnishings - (general) - Damaged/degraded, Aircraft - Aircraft systems - Equipment/furnishings - Buffet/galleys - Damaged/degraded",,39.750610000000002,-105.00083100000001,BOEING,737-524,AIR,KDEN,Denver International Airport,false,2,,SCHD,,121,Substantial,VMC,CONTINENTAL AIRLINES INC,Takeoff,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=69602,https://www.ntsb.gov/investigations/Pages/DCA09MA021.aspx
ANC09IA015,INC,73130,2008-12-20T09:47:00Z,Sitka,Alaska,United States,,N771AS,25104,false,Aviation,DirectorBrief,2010-03-23T04:00:00Z,2010-01-13T18:07:00Z,Minor,0,0,88,"The placement of operating equipment in close proximity to an external heating unit's intake by ground personnel, resulting in the contamination of the airplane's cabin with carbon monoxide.","Aircraft - Aircraft handling/service - (general) - (general) - Incorrect service/maintenance, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Ground crew",,57.047221999999998,-135.36166299999999,BOEING,737-4Q8,AIR,PASI,Sitka,false,2,TF,SCHD,,121,None,VMC,Alaska Airlines,Enroute,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=73130,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73130/pdf
WPR09WA249,INC,73865,2008-12-12T00:53:00Z,Kemi,,Finland,,OH-EBE,145351,false,Aviation,,2020-11-03T05:00:00Z,,None,0,0,0,,,,65.778334999999998,24.575555000000001,EMBRAER,EMB145,AIR,EFKE,Kemi Tornio,false,2,,SCHD,,NUSC,Minor,,Finnish Commuter Airlines Oy,Taxi,N/A,,Final,,None
DCA09IA014,INC,69513,2008-11-26T21:25:00Z,Bozeman,Montana,United States,,N862DA,29734,false,Aviation,DirectorBrief,2011-06-27T04:00:00Z,2011-03-17T15:18:00Z,None,0,0,0,"An accumulation of ice in the fuel system, which formed from the water normally present in jet fuel during commonly encountered flight conditions, which accreted and released, restricting the fuel flow at the right engine fuel-oil heat exchanger inlet face. 

Contributing to the incident were certification requirements (with which the aircraft and engine fuel systems were in compliance), which did not account for the possibility of ice accumulating and subsequently releasing in the aircraft and engine fuel feed system upstream of the fuel-oil heat exchanger.","Aircraft - Aircraft power plant - Engine fuel and control - Fuel oil cooler - Capability exceeded, Organizational issues - Development - Selection/certification/testing - Equip certification/testing - FAA/Regulator, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid condition",,45.76934,-110.930198,BOEING,777,AIR,KBZN,Bozeman,false,2,TF,SCHD,,121,None,VMC,Delta Air Lines,Enroute,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=69513,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/69513/pdf
DCA09FA011,ACC,69434,2008-11-13T07:45:00Z,Detroit,Michigan,United States,,N8698A,7698,false,Aviation,DirectorBrief,2011-04-29T04:00:00Z,2009-11-23T16:24:00Z,Minor,0,0,1,"The lack of vigilance on the part of the ramp agent driving the baggage tug. Contributing factors include the night conditions, and low visibility due to fog and rain.","Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Fog - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Rain - Contributed to outcome, Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Airport personnel",,42.210833999999998,-83.360275000000001,BOMBARDIER INC,CL-600-2B19,AIR,DTW,Detroit Metropolitan Wayne Cou,false,2,,SCHD,,121,Substantial,IMC,"Pinnacle Airlines, Inc",Taxi,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=69434,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/69434/pdf
DCA09RA010,ACC,69428,2008-11-10T08:55:00Z,Ciampino,,Italy,,EI-DYG,,false,Aviation,,2020-11-03T05:00:00Z,,None,0,0,0,a,,,41.799166999999997,12.594721,BOEING,,AIR,CIA,Ciampino Airport,false,2,,SCHD,,NUSC,Substantial,,Ryanair Limited,,N/A,,Final,,None
WPR09IA033,INC,69419,2008-11-07T18:15:00Z,Salt Lake City,Utah,United States,,N254WN,32512,false,Aviation,DirectorBrief,2009-05-12T04:00:00Z,,None,0,0,0,The tug driver's failure to maintain situational awareness during the push back operation.,"Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Ground crew, Personnel issues - Psychological - Perception/orientation/illusion - Situational awareness - Ground crew",,40.788333000000002,-111.97777499999999,BOEING,737-700,AIR,KSLC,Salt Lake City Int.,false,2,TF,SCHD,,121,Minor,VMC,SOUTHWEST AIRLINES CO,Pushback/Tow,Completed,,Final,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/69419/pdf
DCA09FA004,ACC,69361,2008-10-20T13:42:00Z,Phoenix,Arizona,United States,,N448UA,842,false,Aviation,DirectorBrief,2010-12-23T05:00:00Z,2009-11-23T16:21:00Z,None,0,0,0,The failure of the flightcrew to arrest an excessive sink rate during the flare for landing.,Personnel issues - Action/decision - Action - Incorrect action performance - Flight crew,,33.435276000000002,-112.010002,AIRBUS,320,AIR,PHX,Sky Harbor International,false,2,TF,SCHD,,121,Substantial,VMC,United Airlines,Landing,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=69361,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/69361/pdf
DCA09WA005,ACC,69380,2008-10-07T04:00:00Z,Learmonth Aerodome,,Australia,,VH-QPA,0553,false,Aviation,,2020-11-03T05:00:00Z,,Serious,0,22,0,,,,-22.233332999999998,114.08333500000001,AIRBUS,A330,AIR,,,false,2,,SCHD,,NUSC,Minor,,,,N/A,,Final,,None
ENG08IA042,INC,69564,2008-10-01T11:55:00Z,Chicago,Illinois,United States,,N551WN,30280,false,Aviation,DirectorBrief,2010-03-23T04:00:00Z,2009-10-20T14:04:00Z,,0,0,0,The right nose landing gear axle's failure from intergranular and fatigue cracking due to an earlier bearing failure.,"Aircraft - Aircraft systems - Landing gear system - Nose/tail landing gear - Failure, Aircraft - Aircraft systems - Landing gear system - Nose/tail landing gear - Fatigue/wear/corrosion",,41.889201999999997,-87.620170000000002,BOEING,737,AIR,MDW,Chicago Midway,false,2,TF,SCHD,,121,Minor,,"Southwest Airlines, Co.",Taxi,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=69564,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/69564/pdf
CHI08IA292,INC,68975,2008-09-22T14:42:00Z,Chicago,Illinois,United States,,N197AN,NT975,true,Aviation,DirectorBrief,2010-10-21T04:00:00Z,2010-04-01T17:55:00Z,,0,0,0,The failure of an electrical relay due to eroded contacts and the flight crew's decision to continue a flight that was operating on battery power.,"Aircraft - Aircraft systems - Electrical power system - DC power distribution system - Fatigue/wear/corrosion, Organizational issues - Development - Manufacture/production - Document/info production - Manufacturer, Organizational issues - Management - Policy/procedure - Adequacy of policy/proc - Operator, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Flight crew, Personnel issues - Action/decision - Info processing/decision - Understanding/comprehension - Flight crew",,41.978610000000003,-87.904724000000002,BOEING,757-223,AIR,ORD,O'Hare International Airport,false,2,TF,SCHD,,121,Minor,,"American Airlines, Inc.",Enroute,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=68975,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68975/pdf
DCA08WA092,ACC,68774,2008-08-24T15:40:00Z,Bishkek,,Kyrgyzstan,,Ex-009,22088,false,Aviation,,2020-11-03T05:00:00Z,,Fatal,65,0,25,;kh,,,43.073611999999997,74.363051999999996,BOEING,737,AIR,FRU,Manas Airport,false,,,SCHD,,NUSC,Destroyed,,Itek Air,,N/A,,Final,,None
SEA08LA182,ACC,68725,2008-08-16T02:50:00Z,San Francisco,California,United States,,B-16710,32641,false,Aviation,DirectorBrief,2009-05-12T04:00:00Z,2009-03-23T18:11:00Z,Serious,0,1,0,The ground crewman's failure to follow the tow bar disconnect standard operating procedures.,"Aircraft - Aircraft handling/service - Towing and taxiing - (general) - Incorrect use/operation, Personnel issues - Action/decision - Action - Incorrect action performance - Ground crew, Personnel issues - Task performance - Use of equip/info - Use of policy/procedure - Ground crew",,37.618887999999998,-122.374725,BOEING,777-300,AIR,SFO,San Francisco International,false,2,TF,SCHD,,129,None,VMC,Eva Air,Standing,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=68725,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68725/pdf
DFW08CA215,ACC,68801,2008-08-14T13:52:00Z,St. Louis,Missouri,United States,,N814HK,145046,false,Aviation,DirectorBrief,2009-01-22T05:00:00Z,,None,0,0,0,The flying pilot's excessive angle of attack during the landing flare resulting in abnormal runway contact.,Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Incorrect use/operation,,38.738608999999997,-90.339447000000007,EMBRAER,EMB-145LR,AIR,KSTL,St. Louis International,false,2,TF,SCHD,,121,Substantial,VMC,TRANS STATES AIRLINES,Landing,Completed,,Final,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68801/pdf
ENG08IA038,INC,68636,2008-08-06T16:40:00Z,Las Vegas,Nevada,United States,,N666DN,25034,true,Aviation,DirectorBrief,2010-12-22T05:00:00Z,2010-12-22T20:27:00Z,None,0,0,0,The engine experienced an uncontained release of high pressure turbine material due to fatigue cracks that occurred on four consecutive blade retainig lugs on the 2nd stage turbine hub. The cracked lugs resulted in the release of four 2nd stage turbine blades that penetrated the engine's cases and nacelle. The lugs cracked due to loss of material and resultant increase in stress load on the blade slot serrations due to excessve grit blasting when the hub was being overhauled  by Delta Air Lines. Contributing to the uncontained incident was the FAA's and Pratt & Whitney's failure to act in a timely manner when another PW2037 2nd stage turbine hub was found to have multiple cracks in the blade retaining lugs.,Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Turbine section - Failure,,36.080001000000003,-115.152221,BOEING,757,AIR,KLAS,McCarran International Airport,false,2,TF,SCHD,,121,None,VMC,DELTA AIR LINES INC,Takeoff,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=68636,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68636/pdf
DCA08WA080,INC,68692,2008-07-14T18:44:00Z,Port Harcourt,,Nigeria,,5N-BIG,,false,Aviation,,,,Minor,0,0,1,,,,5.0152770000000002,6.9494439999999997,Boeing,737-282,AIR,,,false,,,SCHD,,NUSC,Minor,IMC,Chanchangi Airlines,,N/A,,,,None
ENG08IA051,INC,76243,2008-06-27T04:00:00Z,Phoenix (PHX),Arizona,United States,,N514AU,23700,false,Aviation,DirectorBrief,2011-04-12T04:00:00Z,,None,0,0,0,"The failure of the MLG was due to cracking in the cylinder wall resulting from a fatigue mechanism which initiated at, and near the inner diameter (ID) surface, with propagation through the wall toward the outer diameter(OD) surface. Crack initiation was due to base metal damage which took the form of over tempered martensite (OTM) and chemical attack/pitting of the base metal.","Aircraft - Aircraft systems - Landing gear system - Main landing gear - Damaged/degraded, Aircraft - Aircraft systems - Landing gear system - Main landing gear - Fatigue/wear/corrosion, Aircraft - Aircraft systems - Landing gear system - Main landing gear - Incorrect service/maintenance",,33.434443999999999,-112.01139000000001,BOEING,737,AIR,PHX,Phoenix Sky Harbor Intl.,false,2,TF,SCHD,,121,Minor,,US AIRWAYS INC,Pushback/Tow,Completed,,Final,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/76243/pdf
DCA08FA064,ACC,68102,2008-05-27T11:00:00Z,Dallas,Texas,United States,,N816AE,145552,false,Aviation,DirectorBrief,2010-03-28T04:00:00Z,2010-03-28T21:14:00Z,Serious,0,1,0,The flight's inadvertent encounter with turbulence.,"Environmental issues - Conditions/weather/phenomena - Turbulence - Clear air turbulence - Effect on personnel, Environmental issues - Conditions/weather/phenomena - Turbulence - Clear air turbulence - Ability to respond/compensate",,32.75,-97.333335000000005,EMBRAER,140,AIR,DFW,Dallas Fort Worth IAP,false,2,TF,SCHD,,121,None,VMC,American Airlines,Enroute,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=68102,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68102/pdf
CHI08IA119,INC,67950,2008-04-24T09:10:00Z,Minneapolis,Minnesota,United States,,N918XJ,15156,false,Aviation,DirectorBrief,2009-06-11T04:00:00Z,,None,0,0,0,The flying pilot's incorrect use of the thrust lever leading to the dual engine shutdown during taxi.  Contributing to the incident was the flying pilot's lack of total experience in the make and model of airplane.,"Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Personnel issues - Experience/knowledge - Experience/qualifications - Total experience w/ equipment - Pilot, Aircraft - Aircraft power plant - Engine controls - Power lever - Incorrect use/operation",,44.881942000000002,-93.221664000000004,BOMBARDIER INC,CL600-2D24,AIR,MSP,Minneapolis-St Paul Intl.,false,2,TF,SCHD,,121,None,IMC,MESABA AVIATION INC,Taxi,Completed,,Final,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67950/pdf
NYC08CA156,ACC,67765,2008-04-06T22:00:00Z,Miami,Florida,United States,,N947AN,29536,false,Aviation,DirectorBrief,2008-07-30T04:00:00Z,,Serious,0,1,1,"An unexpected encounter with turbulence, during the initial descent for landing.",Environmental issues - Conditions/weather/phenomena - Turbulence - (general) - Not specified,,25.372776999999999,-82.164443000000006,Boeing,737-823,AIR,MIA,Miami International Airport,false,2,TF,SCHD,,121,None,IMC,,Enroute,Completed,,Final,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67765/pdf
DFW08IA087,INC,67728,2008-03-27T18:08:00Z,Houston,Texas,United States,,N23661,28922,false,Aviation,DirectorBrief,2010-04-22T04:00:00Z,2010-02-10T21:43:00Z,None,0,0,0,The flight crew's improper landing technique for an inoperative anti-skid system resulting in locked brakes and four blown main landing gear tires.,"Personnel issues - Task performance - Use of equip/info - Use of equip/system - Flight crew, Aircraft - Aircraft systems - Landing gear system - Anti-skid section - Inoperative",,30.007223,-95.313613000000004,BOEING,737-524,AIR,KIAH,George Bush Intercontinental,false,2,TF,SCHD,,121,Minor,VMC,Continental Airlines Inc,Landing,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=67728,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67728/pdf
DCA08IA048,INC,67718,2008-03-22T09:00:00Z,Richmond,Virginia,United States,,N921UW,22201,true,Aviation,DirectorBrief,2020-03-18T04:00:00Z,2020-03-25T13:18:00Z,None,0,0,0,"The installed wing panel clips failed due to fatigue, likely caused by the incorrect installation of the fasteners in response to SB 757-57-0027.  Contributing to the incorrect installation was the SB's lack of clarity in the instructions and figures on the correct orientation of the clips and spacers.","Personnel issues - Task performance - Maintenance - Installation - Maintenance personnel, Organizational issues - Development - Design - Task design - Manufacturer",,37.559573999999998,-77.379219000000006,Boeing,757-200,AIR,,,false,,,SCHD,,121,Minor,VMC,US AIRWAYS INC,Enroute,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=67718,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67718/pdf
DFW08WA090,INC,67749,2008-02-25T02:30:00Z,Mexico City,,Mexico,,N774AM,28689,false,Aviation,,,,None,0,0,0,,,,19.433332,-99.066665,Boeing,777-2Q8,AIR,,,false,2,TF,SCHD,,NUSC,Minor,VMC,Aero Mexico,,N/A,,,,None
LAX08IA065,INC,67572,2008-02-24T14:40:00Z,Las Vegas,Nevada,United States,,N648SW,,false,Aviation,DirectorBrief,2009-07-28T04:00:00Z,2009-03-06T19:54:00Z,Minor,0,0,6,An inadvertent encounter with severe turbulence during descent and the failure of two passenger seat belt attach fittings.  Contributing to the incident was the failure of the operator to comply with the SAIB.,"Environmental issues - Conditions/weather/phenomena - Turbulence - Clear air turbulence - Effect on equipment, Aircraft - Aircraft structures - Fuselage - Seat/cargo attach fitting - Failure, Organizational issues - Support/oversight/monitoring - (general) - (general) - Operator, Aircraft - Aircraft structures - Fuselage - Seat/cargo attach fitting - Not serviced/maintained",,36.080001000000003,-115.152221,BOEING,737-300,AIR,LAS,McCarran International Airport,false,2,TF,SCHD,,121,None,VMC,Southwest Airlines Co.,Enroute,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=67572,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67572/pdf
NYC08CA115,ACC,67594,2008-02-22T21:00:00Z,Valdosta,Georgia,United States,,N551WN,30280,false,Aviation,DirectorBrief,2008-04-30T04:00:00Z,,Serious,0,1,0,"An unexpected encounter with turbulence, while on approach for landing.",Environmental issues - Conditions/weather/phenomena - Turbulence - (general) - Not specified,,30.819775,-83.280647000000002,Boeing,737-700,AIR,MCO,Orlando International,false,2,TF,SCHD,,121,None,IMC,Southwest Airlines Co.,Approach,Completed,,Final,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67594/pdf
ENG08IA011,INC,67446,2008-01-30T21:22:00Z,West Palm Beach,Florida,United States,,N624AA,,false,Aviation,DirectorBrief,2008-08-28T04:00:00Z,,Minor,0,0,6,"the arcing of the windshield heat system at the upper, aft (J1) and upper, forward (J4) terminal locations on the first officer's windshield, which caused the inner pane of glass to fracture.","Aircraft - Aircraft structures - Windows-windshield system - Flight compartment windows - Damaged/degraded, Aircraft - Aircraft systems - Ice/rain protection system - Windows/windshields & doors - Malfunction",,26.683055,-80.095557999999997,Boeing,B757-200,AIR,,,false,,TF,SCHD,,121,Minor,VMC,AMERICAN AIRLINES COMMERCIAL FLIGHT OPERATIONS,Enroute,Completed,,Final,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67446/pdf
CHI08IA065,INC,67416,2008-01-08T18:45:00Z,Lincoln,Nebraska,United States,,N733TW,22732,false,Aviation,DirectorBrief,2008-07-30T04:00:00Z,,None,0,0,0,The improper installation of the swivel valve fittings by the operator's mechanic leading to the total loss of both hydraulic systems.  Contributing to the incident were the swivel valves leaking and the total failure of the hydraulic system.,"Aircraft - Aircraft systems - Hydraulic power system - (general) - Failure, Environmental issues - Physical environment - Terrain - Wet/muddy terrain - Not specified, Personnel issues - Action/decision - Action - Incorrect action performance - Maintenance personnel, Environmental issues - Physical environment - Terrain - Snowy/icy terrain - Not specified",,40.851387000000003,-96.765274000000005,Boeing,737-2H4,AIR,LNK,LINCOLN MUNI,false,2,TF,NSCH,,121,None,VMC,"Ameristar Air Cargo, Inc.",Taxi,Completed,,Final,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67416/pdf
DCA08WA024,INC,67355,2008-01-03T08:45:00Z,Deauville Saint,,France,,CN-RMX,,false,Aviation,,,,None,0,0,0,,,,48.363334000000002,0.156111,Boeing,737-400,AIR,,,false,,,SCHD,,NUSC,Minor,,Royal Air Maroc,,N/A,,,,None
ANC08TA028,ACC,67394,2007-12-20T05:00:00Z,McMurdo Station,,Antarctica,,C-FMKB,19560,false,Aviation,DirectorBrief,2009-03-05T05:00:00Z,,Minor,0,0,1,"The captain's decision to lift off before attaining a proper airspeed, resulting in a loss of control during takeoff.",,,-78.016943999999995,-154.966949,DOUGLAS,DC-3T,AIR,,,false,2,,NSCH,PUBF,PUBU,Substantial,VMC,Kenn Borek Air LTD.,,Completed,,Final,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67394/pdf
DCA08IA019,INC,67264,2007-12-17T16:30:00Z,Jamaica,New York,United States,,N272SK,145306,false,Aviation,DirectorBrief,2011-06-27T04:00:00Z,2010-02-25T14:38:00Z,None,0,0,0,"the failure of the elevator control rods due to exposure to high winds while the aircraft was parked overnight.

Contributing to this incident was the failure of the existing airworthiness directive to adequately detect this discrepancy given the known deficiency with the mechanical gust lock design.",,,40.650118999999997,-73.790251999999995,EMBRAER,145,AIR,JFK,John F. Kennedy International,false,2,,SCHD,,121,Minor,VMC,Chautauqua Airlines,,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=67264,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/67264/pdf
